"4970","206 FRONT STREET, New York City, NY,  ","No_Match"
"3640","95 VANDAM STREET, New York City, NY,  ","Match","Exact","95 VANDAM ST, NEW YORK, NY, 10013","-74.007706,40.726635","59660053","R","36","061","003700","1012"
"4971","33 THROOP AVENUE, New York City, NY,  ","No_Match"
"2306","804 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"3638","8 WEST 13 STREET, New York City, NY,  ","Match","Exact","8 W 13TH ST, NEW YORK, NY, 10011","-73.994415,40.73543","650154462","L","36","061","006300","1001"
"4969","2384 OCEAN AVENUE, New York City, NY,  ","No_Match"
"2305","931 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"3639","273 WEST 136 STREET, New York City, NY,  ","Match","Exact","273 W 136TH ST, NEW YORK, NY, 10030","-73.94519,40.81682","59656152","R","36","061","022800","4001"
"2304","2011 AVENUE X, New York City, NY,  ","No_Match"
"2303","1010 EAST 35 STREET, New York City, NY,  ","No_Match"
"2302","412 KINGS HIGHWAY, New York City, NY,  ","No_Match"
"2301","446 MARCY AVENUE, New York City, NY,  ","No_Match"
"2300","3047 BRIGHTON 6 STREET, New York City, NY,  ","No_Match"
"3630","46 HENRY STREET, New York City, NY,  ","Match","Exact","46 HENRY ST, NEW YORK, NY, 10002","-73.995476,40.712933","59654186","R","36","061","000800","2000"
"4961","234 SKILLMAN AVENUE, New York City, NY,  ","No_Match"
"3631","102 MADISON STREET, New York City, NY,  ","Match","Exact","102 MADISON ST, NEW YORK, NY, 10002","-73.995346,40.712215","59654194","R","36","061","000800","3000"
"4962","105 15 STREET, New York City, NY,  ","Tie"
"3632","73 5 AVENUE, New York City, NY,  ","Match","Exact","73 5TH AVE, NEW YORK, NY, 10003","-73.99308,40.73674","59653523","R","36","061","005200","2005"
"4963","560 7 AVENUE, New York City, NY,  ","Match","Exact","560 7TH AVE, NEW YORK, NY, 10036","-73.98729,40.755596","59655283","L","36","061","011300","1002"
"3633","262 MOTT STREET, New York City, NY,  ","Match","Exact","262 MOTT ST, NEW YORK, NY, 10012","-73.99463,40.723663","59653911","R","36","061","004300","1001"
"4964","215 PARKVILLE AVENUE, New York City, NY,  ","No_Match"
"3634","825 WEST END AVENUE, New York City, NY,  ","Match","Exact","825 W END AVE, NEW YORK, NY, 10025","-73.97122,40.797985","59656575","L","36","061","018700","1005"
"4965","13 IRVING PLACE, New York City, NY,  ","Match","Exact","13 IRVING PL, NEW YORK, NY, 10003","-73.988335,40.734608","59653690","L","36","061","005000","3002"
"2309","214 AVENUE P, New York City, NY,  ","Match","Non_Exact","214 AVE B, NEW YORK, NY, 10009","-73.97858,40.7287","59654719","L","36","061","003400","1001"
"3635","322 WEST 23 STREET, New York City, NY,  ","Match","Exact","322 W 23RD ST, NEW YORK, NY, 10011","-73.99925,40.745613","59664624","L","36","061","009300","2001"
"4966","20 TIFFANY PLACE, New York City, NY,  ","No_Match"
"2308","9511 SHORE ROAD, New York City, NY,  ","No_Match"
"3636","200 WEST 78 STREET, New York City, NY,  ","Match","Exact","200 W 78TH ST, NEW YORK, NY, 10024","-73.97896,40.782516","59656648","L","36","061","016300","5000"
"4967","1544 EAST 13 STREET, New York City, NY,  ","No_Match"
"2307","1797 PARK PLACE, New York City, NY,  ","No_Match"
"3637","95 MADISON STREET, New York City, NY,  ","Match","Exact","95 MADISON ST, NEW YORK, NY, 10002","-73.99557,40.712204","59654194","L","36","061","000800","2000"
"4968","821 57 STREET, New York City, NY,  ","No_Match"
"4980","2615 EAST 17 STREET, New York City, NY,  ","No_Match"
"3650","944 PARK AVENUE, New York City, NY,  ","No_Match"
"4981","2736 OCEAN AVENUE, New York City, NY,  ","No_Match"
"3651","22 WEST 66 STREET, New York City, NY,  ","Match","Exact","22 W 66TH ST, NEW YORK, NY, 10023","-73.979454,40.772713","59657044","L","36","061","014900","2000"
"4982","27 NORTH 6 STREET, New York City, NY,  ","No_Match"
"2320","122 STERLING PLACE, New York City, NY,  ","No_Match"
"2317","5708 7 AVENUE, New York City, NY,  ","No_Match"
"3649","76 WEST 85 STREET, New York City, NY,  ","Match","Exact","76 W 85TH ST, NEW YORK, NY, 10024","-73.97195,40.785492","611186710","L","36","061","016900","2000"
"1","215 HART BOULEVARD, New York City, NY,  ","No_Match"
"2316","105 AINSLIE STREET, New York City, NY,  ","No_Match"
"2","200 HART BOULEVARD, New York City, NY,  ","No_Match"
"2315","195 BERRY STREET, New York City, NY,  ","No_Match"
"3","55 AUSTIN PLACE, New York City, NY,  ","No_Match"
"2314","100 ENGERT AVENUE, New York City, NY,  ","No_Match"
"4","830 HOWARD AVENUE, New York City, NY,  ","No_Match"
"2313","802 DEAN STREET, New York City, NY,  ","No_Match"
"5","850 HOWARD AVENUE, New York City, NY,  ","No_Match"
"2312","30 THROOP AVENUE, New York City, NY,  ","No_Match"
"6","755 NARROWS ROAD NORTH, New York City, NY,  ","No_Match"
"2311","892 BERGEN STREET, New York City, NY,  ","No_Match"
"7","1284 ROCKLAND AVENUE, New York City, NY,  ","No_Match"
"2310","318 KNICKERBOCKER AVENUE, New York City, NY,  ","No_Match"
"8","9 GADSEN PLACE, New York City, NY,  ","No_Match"
"3641","255 WEST 85 STREET, New York City, NY,  ","Match","Exact","255 W 85TH ST, NEW YORK, NY, 10024","-73.97726,40.787743","59656620","R","36","061","017100","3000"
"4972","41 THROOP AVENUE, New York City, NY,  ","No_Match"
"9","80 RICHMOND HILL ROAD, New York City, NY,  ","No_Match"
"3642","1992 BROADWAY, New York City, NY,  ","No_Match"
"4973","1764 EAST 19 STREET, New York City, NY,  ","No_Match"
"3643","250 EAST 54 STREET, New York City, NY,  ","Match","Exact","250 E 54TH ST, NEW YORK, NY, 10022","-73.967804,40.757843","59657506","R","36","061","009800","1000"
"4974","425 14 STREET, New York City, NY,  ","Tie"
"3644","300 WEST 137 STREET, New York City, NY,  ","Match","Exact","300 W 137TH ST, NEW YORK, NY, 10030","-73.94571,40.81784","59656142","L","36","061","022102","2003"
"4975","556 STATE STREET, New York City, NY,  ","No_Match"
"3645","300 WEST 138 STREET, New York City, NY,  ","Match","Exact","300 W 138TH ST, NEW YORK, NY, 10030","-73.94526,40.818466","59656146","L","36","061","022102","2000"
"4976","25 MESEROLE STREET, New York City, NY,  ","No_Match"
"3646","24 EAST 7 STREET, New York City, NY,  ","Match","Exact","24 E 7TH ST, NEW YORK, NY, 10003","-73.989174,40.728424","639490783","R","36","061","003800","1004"
"4977","2617 EAST 16 STREET, New York City, NY,  ","No_Match"
"2319","355 ST JOHN'S PLACE, New York City, NY,  ","No_Match"
"3647","218 WEST 14 STREET, New York City, NY,  ","Match","Exact","218 W 14TH ST, NEW YORK, NY, 10011","-74.00022,40.738773","650153735","L","36","061","007700","1000"
"4978","346 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"2318","427 ST JOHN'S PLACE, New York City, NY,  ","No_Match"
"3648","77 ALLEN STREET, New York City, NY,  ","Match","Exact","77 ALLEN ST, NEW YORK, NY, 10002","-73.99123,40.717842","59654023","L","36","061","001800","6000"
"4979","85 ADAMS STREET, New York City, NY,  ","No_Match"
"4990","199 STATE STREET, New York City, NY,  ","No_Match"
"3660","312 EAST 22 STREET, New York City, NY,  ","Match","Exact","312 E 22ND ST, NEW YORK, NY, 10010","-73.98094,40.737026","59654557","R","36","061","006400","4000"
"4991","364 MANHATTAN AVENUE, New York City, NY,  ","Match","Exact","364 MANHATTAN AVE, NEW YORK, NY, 10026","-73.95719,40.80452","59657646","R","36","061","020102","2000"
"3661","62 WEST 62 STREET, New York City, NY,  ","Match","Exact","62 W 62ND ST, NEW YORK, NY, 10023","-73.982925,40.770897","59657050","L","36","061","014500","3001"
"4992","63 CONSELYEA STREET, New York City, NY,  ","No_Match"
"3662","420 EAST 86 STREET, New York City, NY,  ","Match","Exact","420 E 86TH ST, NEW YORK, NY, 10028","-73.94874,40.776604","650084312","R","36","061","014401","2000"
"4993","61 CONSELYEA STREET, New York City, NY,  ","No_Match"
"1000","504 WEST 136 STREET, New York City, NY,  ","Match","Exact","504 W 136TH ST, NEW YORK, NY, 10031","-73.95205,40.819695","650155988","L","36","061","022301","2002"
"2331","1420 AVENUE P, New York City, NY,  ","No_Match"
"2330","552 LAFAYETTE AVENUE, New York City, NY,  ","No_Match"
"2328","1267 57 STREET, New York City, NY,  ","No_Match"
"2327","324 ST MARK'S AVENUE, New York City, NY,  ","No_Match"
"2326","651 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"2325","239 SKILLMAN STREET, New York City, NY,  ","No_Match"
"2324","147 MAUJER STREET, New York City, NY,  ","No_Match"
"2323","184 KENT AVENUE, New York City, NY,  ","No_Match"
"2322","126 STERLING PLACE, New York City, NY,  ","No_Match"
"2321","118 STERLING PLACE, New York City, NY,  ","No_Match"
"3652","477 BROOME STREET, New York City, NY,  ","Match","Exact","477 BROOME ST, NEW YORK, NY, 10013","-74.00184,40.722763","59660290","L","36","061","004700","2010"
"4983","34 NORTH 6 STREET, New York City, NY,  ","No_Match"
"3653","476 BROADWAY, New York City, NY,  ","Match","Exact","476 BROADWAY, NEW YORK, NY, 10013","-74.0002,40.721382","59660301","R","36","061","004500","1003"
"4984","30 BAYARD STREET, New York City, NY,  ","Match","Exact","30 BAYARD ST, NEW YORK, NY, 10013","-73.99729,40.715214","59653823","R","36","061","002900","3000"
"4985","4 WATER STREET, New York City, NY,  ","No_Match"
"3655","144 COLUMBUS AVENUE, New York City, NY,  ","Match","Exact","144 COLUMBUS AVE, NEW YORK, NY, 10023","-73.98124,40.774067","59657045","L","36","061","015300","4000"
"4986","35 EAST 4 STREET, New York City, NY,  ","Match","Exact","35 E 4TH ST, NEW YORK, NY, 10003","-73.99235,40.72748","59653914","L","36","061","005700","2004"
"3656","345 GREENWICH STREET, New York City, NY,  ","Match","Exact","345 GREENWICH ST, NEW YORK, NY, 10013","-74.01047,40.71842","59659463","R","36","061","003900","4006"
"4987","1930 BERGEN AVENUE, New York City, NY,  ","No_Match"
"3657","108 EAST 96 STREET, New York City, NY,  ","Match","Exact","108 E 96TH ST, NEW YORK, NY, 10128","-73.95224,40.78641","59657865","R","36","061","015801","4000"
"4988","1 HANSON PLACE, New York City, NY,  ","No_Match"
"3658","14 EAST 33 STREET, New York City, NY,  ","Match","Exact","14 E 33RD ST, NEW YORK, NY, 10016","-73.984245,40.747433","59653476","R","36","061","007400","1003"
"4989","85 NORTH 3 STREET, New York City, NY,  ","No_Match"
"2329","599 4 AVENUE, New York City, NY,  ","No_Match"
