"4970","266 12 STREET, New York City, NY,  ","Tie"
"2306","40-17 ITHACA STREET, New York City, NY,  ","No_Match"
"2305","40-33 69 STREET, New York City, NY,  ","Tie"
"2304","60-16 86 STREET, New York City, NY,  ","Tie"
"2303","55-40 137 STREET, New York City, NY,  ","Match","Non_Exact","55 W 137TH ST, NEW YORK, NY, 10037","-73.93843,40.81479","59656422","R","36","061","021200","1001"
"2302","41-65 FORLEY STREET, New York City, NY,  ","No_Match"
"2300","37-28 75 STREET, New York City, NY,  ","Tie"
"3630","31 UNION SQUARE, New York City, NY,  ","Tie"
"4961","881 5 AVENUE, New York City, NY,  ","Match","Exact","881 5TH AVE, NEW YORK, NY, 10001","-73.97253,40.76495","59657185","L","36","061","014300","1046"
"3631","715 RIVERSIDE DRIVE, New York City, NY,  ","No_Match"
"4962","1713 65 STREET, New York City, NY,  ","No_Match"
"3632","227 WEST 121 STREET, New York City, NY,  ","Match","Exact","227 W 121ST ST, NEW YORK, NY, 10027","-73.95101,40.806763","59656114","R","36","061","022000","5000"
"3633","2060 5 AVENUE, New York City, NY,  ","Match","Exact","2060 5TH AVE, NEW YORK, NY, 10035","-73.94129,40.807766","59656452","L","36","061","020800","3000"
"4964","972 MANHATTAN AVENUE, New York City, NY,  ","No_Match"
"2309","40-47 95 STREET, New York City, NY,  ","Tie"
"3635","90 EDGECOMBE AVENUE, New York City, NY,  ","Match","Exact","90 EDGECOMBE AVE, NEW YORK, NY, 10030","-73.94621,40.819416","59655996","R","36","061","022102","1004"
"4966","769 AVENUE Z, New York City, NY,  ","No_Match"
"3636","313 EDGECOMBE AVENUE, New York City, NY,  ","Match","Exact","313 EDGECOMBE AVE, NEW YORK, NY, 10031","-73.94222,40.82589","650075327","L","36","061","023100","1001"
"4967","92 GATES AVENUE, New York City, NY,  ","No_Match"
"4968","925 ST MARKS AVENUE, New York City, NY,  ","No_Match"
"4980","6413 24 AVENUE, New York City, NY,  ","No_Match"
"3651","90 WASHINGTON STREET, New York City, NY,  ","Tie"
"4982","232 PENN STREET, New York City, NY,  ","No_Match"
"2320","66-23 AUSTIN STREET, New York City, NY,  ","No_Match"
"3649","242 EAST 89 STREET, New York City, NY,  ","Match","Exact","242 E 89TH ST, NEW YORK, NY, 10128","-73.951645,40.780354","650084200","R","36","061","014602","4000"
"1","141-10 82 DRIVE, New York City, NY,  ","No_Match"
"2","37-04 PARSONS BOULEVARD, New York City, NY,  ","No_Match"
"3","110-14 ASTORIA BOULEVARD, New York City, NY,  ","No_Match"
"2314","85-25 68 ROAD, New York City, NY,  ","No_Match"
"4","29-05 29 STREET, New York City, NY,  ","Tie"
"2313","56-46 VAN CLEEF STREET, New York City, NY,  ","Match","Non_Exact","46 CLIFF ST, NEW YORK, NY, 10038","-74.00465,40.70845","59665130","R","36","061","001501","3017"
"5","42-02 KISSENA BOULEVARD, New York City, NY,  ","No_Match"
"2312","84-50 AUSTIN STREET, New York City, NY,  ","No_Match"
"6","142-20 FRANKLIN AVENUE, New York City, NY,  ","Match","Non_Exact","142 FRANKLIN ST, NEW YORK, NY, 10013","-74.00745,40.71918","59660175","R","36","061","003300","3015"
"2311","140-30 ASH AVENUE, New York City, NY,  ","No_Match"
"7","144-90 41 AVENUE, New York City, NY,  ","No_Match"
"2310","75-05 35 AVENUE, New York City, NY,  ","No_Match"
"8","42-11 CORPORAL KENNEDY ST, New York City, NY,  ","No_Match"
"9","144-25 ROOSEVELT AVENUE, New York City, NY,  ","No_Match"
"3642","220 EAST 63 STREET, New York City, NY,  ","Match","Exact","220 E 63RD ST, NEW YORK, NY, 10065","-73.964195,40.763817","59657476","R","36","061","011000","2000"
"4973","270 VAN SICLEN AVENUE, New York City, NY,  ","No_Match"
"3644","375 PLEASANT AVENUE, New York City, NY,  ","Match","Exact","375 PLEASANT AVE, NEW YORK, NY, 10035","-73.93171,40.797043","59659170","L","36","061","019200","1005"
"3645","239 WEST 116 STREET, New York City, NY,  ","Match","Exact","239 W 116TH ST, NEW YORK, NY, 10026","-73.953674,40.803715","59657661","R","36","061","021800","4002"
"4976","2164 CATON AVENUE, New York City, NY,  ","No_Match"
"4977","56 LEFFERTS PLACE, New York City, NY,  ","No_Match"
"2319","137-20 45 AVENUE, New York City, NY,  ","No_Match"
"2318","72-72 112 STREET, New York City, NY,  ","Tie"
"4979","175 34 STREET, New York City, NY,  ","Tie"
"3660","304 EAST 12 STREET, New York City, NY,  ","Match","Exact","304 E 12TH ST, NEW YORK, NY, 10003","-73.98564,40.7309","59653729","R","36","061","004000","5000"
"3661","220 EAST 95 STREET, New York City, NY,  ","Match","Exact","220 E 95TH ST, NEW YORK, NY, 10128","-73.94905,40.784184","650071627","R","36","061","015601","3001"
"4992","475 HENDRIX STREET, New York City, NY,  ","No_Match"
"3662","1831 ADAM C POWELL BOULEV, New York City, NY,  ","No_Match"
"4993","165 MONTROSE AVENUE, New York City, NY,  ","No_Match"
"1000","330 EAST 39 STREET, New York City, NY,  ","Match","Exact","330 E 39TH ST, NEW YORK, NY, 10016","-73.972435,40.74742","59654508","R","36","061","007800","7000"
"2331","79-11 146 STREET, New York City, NY,  ","Match","Non_Exact","79 W 146TH ST, NEW YORK, NY, 10039","-73.93954,40.822716","650153104","R","36","061","023400","2001"
"2328","143-33 SANFORD AVENUE, New York City, NY,  ","No_Match"
"2327","43-23 COLDEN STREET, New York City, NY,  ","No_Match"
"2326","142-19 BARCLAY AVENUE, New York City, NY,  ","Match","Non_Exact","100 BARCLAY ST, NEW YORK, NY, 10007","-74.012794,40.71414","59659517","L","36","061","002100","2008"
"2325","44-15 COLDEN STREET, New York City, NY,  ","No_Match"
"2323","141-10 82 DRIVE, New York City, NY,  ","No_Match"
"2322","60-15 CALLOWAY STREET, New York City, NY,  ","No_Match"
