"1008","211 WEST 71 STREET, New York City, NY,  ","Match","Exact","211 W 71ST ST, NEW YORK, NY, 10023","-73.98295,40.77828","650082301","R","36","061","015900","6001"
"2339","158 ATLANTIC AVENUE, New York City, NY,  ","No_Match"
"1007","149 EAST 62 STREET, New York City, NY,  ","Match","Exact","149 E 62ND ST, NEW YORK, NY, 10065","-73.9665,40.763977","59657470","L","36","061","011402","1000"
"2338","294 SMITH STREET, New York City, NY,  ","No_Match"
"1006","220 WEST BROADWAY, New York City, NY,  ","Match","Exact","220 W BROADWAY, NEW YORK, NY, 10013","-74.00628,40.719284","59660190","L","36","061","003300","3016"
"2337","660 4 AVENUE, New York City, NY,  ","No_Match"
"1005","420 WEST 23 STREET, New York City, NY,  ","Match","Exact","420 W 23RD ST, NEW YORK, NY, 10011","-74.002045,40.746788","59659724","L","36","061","009300","7000"
"2336","3802 15 AVENUE, New York City, NY,  ","No_Match"
"1004","226 EAST 52 STREET, New York City, NY,  ","Match","Exact","226 E 52ND ST, NEW YORK, NY, 10022","-73.96918,40.756786","59657498","R","36","061","009800","2001"
"2335","501 HICKS STREET, New York City, NY,  ","No_Match"
"1003","63 COOPER SQUARE, New York City, NY,  ","Match","Exact","63 COOPER SQ, NEW YORK, NY, 10003","-73.99028,40.72903","59654035","R","36","061","003800","1002"
"2334","10 AVENUE P, New York City, NY,  ","Match","Non_Exact","10 AVE B, NEW YORK, NY, 10009","-73.98362,40.721783","59654733","L","36","061","003002","1001"
"1002","50 BAYARD STREET, New York City, NY,  ","Match","Exact","50 BAYARD ST, NEW YORK, NY, 10013","-73.99758,40.715317","59653823","R","36","061","002900","3000"
"2333","64 7 AVENUE, New York City, NY,  ","Match","Exact","64 7TH AVE, NEW YORK, NY, 10011","-73.99965,40.73861","59653330","L","36","061","008100","6000"
"1001","303 WEST 80 STREET, New York City, NY,  ","Match","Exact","303 W 80TH ST, NEW YORK, NY, 10024","-73.9808,40.785088","59656628","R","36","061","016700","1005"
"3663","112-02 NORTHERN BOULEVARD, New York City, NY,  ","No_Match"
"4994","64 COURT STREET, New York City, NY,  ","No_Match"
"3664","97-05 50 AVENUE, New York City, NY,  ","No_Match"
"4995","330 WYTHE AVENUE, New York City, NY,  ","No_Match"
"3665","141-05 CHERRY AVENUE, New York City, NY,  ","Match","Non_Exact","141 CHERRY ST, NEW YORK, NY, 10002","-73.99492,40.71043","608683346","R","36","061","000800","5001"
"4996","1062 BERGEN STREET, New York City, NY,  ","No_Match"
"3666","86-18 60 ROAD, New York City, NY,  ","No_Match"
"4997","42 BROADWAY, New York City, NY,  ","Match","Exact","42 BROADWAY, NEW YORK, NY, 10004","-74.01277,40.706444","59659614","R","36","061","000900","1002"
"3667","133-38 SANFORD AVENUE, New York City, NY,  ","No_Match"
"4998","580 WYTHE AVENUE, New York City, NY,  ","No_Match"
"3668","40-55 COLLEGE POINT BOULEVARD, New York City, NY,  ","No_Match"
"4999","165 HARRISON AVENUE, New York City, NY,  ","No_Match"
"3669","95-08 65 ROAD, New York City, NY,  ","No_Match"
"1009","14 EAST 96 STREET, New York City, NY,  ","Match","Exact","14 E 96TH ST, NEW YORK, NY, 10128","-73.9553,40.787704","59657804","R","36","061","016001","4000"
"3680","148-09 NORTHERN BOULEVARD, New York City, NY,  ","No_Match"
"3681","141-16 84 DRIVE, New York City, NY,  ","No_Match"
"3682","2-26 50 AVENUE, New York City, NY,  ","No_Match"
"3683","21-45 44 DRIVE, New York City, NY,  ","No_Match"
"3684","5-19 BORDEN AVENUE, New York City, NY,  ","No_Match"
"1022","210 WEST 19 STREET, New York City, NY,  ","Match","Exact","210 W 19TH ST, NEW YORK, NY, 10011","-73.99791,40.741837","642870831","L","36","061","008700","3000"
"2353","149 8 AVENUE, New York City, NY,  ","Match","Exact","149 8TH AVE, NEW YORK, NY, 10011","-74.00097,40.7419","59659958","L","36","061","008300","1000"
"1021","16 EAST 12 STREET, New York City, NY,  ","Tie"
"2352","192 DE GRAW STREET, New York City, NY,  ","No_Match"
"1020","846 2 AVENUE, New York City, NY,  ","Match","Exact","846 2ND AVE, NEW YORK, NY, 10017","-73.970764,40.751797","59658716","R","36","061","009000","2000"
"2351","141 ATLANTIC AVENUE, New York City, NY,  ","No_Match"
"2350","99 4 AVENUE, New York City, NY,  ","Match","Exact","99 4TH AVE, NEW YORK, NY, 10003","-73.99022,40.73194","59653596","R","36","061","004200","2000"
"1019","404 EAST 79 STREET, New York City, NY,  ","Match","Exact","404 E 79TH ST, NEW YORK, NY, 10075","-73.952545,40.772274","650152661","R","36","061","013200","1000"
"1018","4 EAST 62 STREET, New York City, NY,  ","Match","Exact","4 E 62ND ST, NEW YORK, NY, 10065","-73.97141,40.766037","59657184","R","36","061","011401","2001"
"2349","125 DIVISION AVENUE, New York City, NY,  ","Tie"
"1017","100 WEST 89 STREET, New York City, NY,  ","Match","Exact","100 W 89TH ST, NEW YORK, NY, 10024","-73.97099,40.788513","59656739","L","36","061","017300","3001"
"2348","173 SMITH STREET, New York City, NY,  ","No_Match"
"1016","29 WEST 65 STREET, New York City, NY,  ","Match","Exact","29 W 65TH ST, NEW YORK, NY, 10023","-73.98011,40.772175","59657048","R","36","061","014900","2000"
"2347","180 STERLING PLACE, New York City, NY,  ","No_Match"
"1015","210 EAST 47 STREET, New York City, NY,  ","Match","Exact","210 E 47TH ST, NEW YORK, NY, 10017","-73.97187,40.753826","650071392","R","36","061","009000","6000"
"2346","632 11 STREET, New York City, NY,  ","Tie"
"1014","1420 YORK AVENUE, New York City, NY,  ","Match","Exact","1420 YORK AVE, NEW YORK, NY, 10021","-73.95213,40.769054","59658342","R","36","061","013200","7001"
"2345","10208 KANE STREET, New York City, NY,  ","No_Match"
"1013","216 EAST 47 STREET, New York City, NY,  ","Match","Exact","216 E 47TH ST, NEW YORK, NY, 10017","-73.97175,40.753777","650071392","R","36","061","009000","6000"
"2344","190 GARFIELD PLACE, New York City, NY,  ","No_Match"
"1012","1068 LEXINGTON AVENUE, New York City, NY,  ","No_Match"
"2343","2108 DORCHESTER ROAD, New York City, NY,  ","No_Match"
"3674","136-16 31 ROAD, New York City, NY,  ","No_Match"
"3675","31-34 37 STREET, New York City, NY,  ","Tie"
"3676","132-36 POPLE AVENUE, New York City, NY,  ","No_Match"
"3677","37-17 111 STREET, New York City, NY,  ","Tie"
"3678","27-16 12 STREET, New York City, NY,  ","Tie"
"3679","31-72 31 STREET, New York City, NY,  ","Tie"
"3690","134-43 MAPLE AVENUE, New York City, NY,  ","No_Match"
"3691","63-36 99 STREET, New York City, NY,  ","Match","Non_Exact","63 E 99TH ST, NEW YORK, NY, 10029","-73.95178,40.788765","59657820","L","36","061","016800","2000"
"3692","37-10 149 PLACE, New York City, NY,  ","No_Match"
"3693","64-63 AUSTIN STREET, New York City, NY,  ","No_Match"
"3694","146-27 BEECH AVENUE, New York City, NY,  ","No_Match"
"3695","1980 STARR STREET, New York City, NY,  ","No_Match"
"1033","403 EAST 62 STREET, New York City, NY,  ","Match","Exact","403 E 62ND ST, NEW YORK, NY, 10065","-73.96054,40.761467","611132885","L","36","061","010602","2001"
"2364","3111 OCEAN PARKWAY, New York City, NY,  ","No_Match"
"1032","1255 5 AVENUE, New York City, NY,  ","No_Match"
"2363","503 ATLANTIC AVENUE, New York City, NY,  ","No_Match"
"1031","441 5 AVENUE, New York City, NY,  ","No_Match"
"1030","7 WEST 104 STREET, New York City, NY,  ","Match","Exact","7 W 104TH ST, NEW YORK, NY, 10025","-73.96124,40.796856","59656912","R","36","061","018900","1001"
"2361","1850 52 STREET, New York City, NY,  ","No_Match"
"2360","44 BUTLER PLACE, New York City, NY,  ","No_Match"
"1029","108 EAST 87 STREET, New York City, NY,  ","Match","Exact","108 E 87TH ST, NEW YORK, NY, 10128","-73.95634,40.780693","642471756","R","36","061","014802","5000"
"1028","203 WEST 81 STREET, New York City, NY,  ","Match","Exact","203 W 81ST ST, NEW YORK, NY, 10024","-73.97755,40.78455","59656662","R","36","061","016700","4000"
"2359","304 HENRY STREET, New York City, NY,  ","Match","Exact","304 HENRY ST, NEW YORK, NY, 10002","-73.98279,40.71404","59664983","L","36","061","000202","1001"
"1027","317 EAST 48 STREET, New York City, NY,  ","Match","Exact","317 E 48TH ST, NEW YORK, NY, 10017","-73.96895,40.753426","647119419","L","36","061","009000","4000"
"2358","55 POPLAR STREET, New York City, NY,  ","No_Match"
"1026","124 EAST 79 STREET, New York City, NY,  ","Match","Exact","124 E 79TH ST, NEW YORK, NY, 10075","-73.95971,40.775295","59657352","R","36","061","014000","4000"
"2357","538 EAST 86 STREET, New York City, NY,  ","Match","Exact","538 E 86TH ST, NEW YORK, NY, 10028","-73.94637,40.775608","59658383","R","36","061","014401","1000"
"1025","420 CENTRAL PARK WEST, New York City, NY,  ","Match","Exact","420 CENTRAL PARK W, NEW YORK, NY, 10025","-73.96187,40.795536","59656922","L","36","061","018900","2000"
"2356","9921 4 AVENUE, New York City, NY,  ","No_Match"
"1024","127 WEST 89 STREET, New York City, NY,  ","Match","Exact","127 W 89TH ST, NEW YORK, NY, 10024","-73.97162,40.788788","59656739","R","36","061","017300","3000"
"2355","4608 10 AVENUE, New York City, NY,  ","No_Match"
"1023","301 EAST 79 STREET, New York City, NY,  ","Match","Exact","301 E 79TH ST, NEW YORK, NY, 10075","-73.95502,40.77333","650088583","L","36","061","013800","8000"
"2354","330 PROSPECT PLACE, New York City, NY,  ","No_Match"
"3685","142-19 CHERRY AVENUE, New York City, NY,  ","Match","Non_Exact","142 CHERRY ST, NEW YORK, NY, 10002","-73.99492,40.71044","608683346","L","36","061","000800","5000"
"3686","83-30 118 STREET, New York City, NY,  ","Tie"
"3687","107-16 37 AVENUE, New York City, NY,  ","No_Match"
"3688","43-12 ROBINSON STREET, New York City, NY,  ","No_Match"
"3689","69-14 41 AVENUE, New York City, NY,  ","No_Match"
"1044","418 CENTRAL PARK WEST, New York City, NY,  ","Match","Exact","418 CENTRAL PARK W, NEW YORK, NY, 10025","-73.961945,40.795433","59656921","L","36","061","018900","2001"
"2375","1901 51 STREET, New York City, NY,  ","No_Match"
"1043","879 8 AVENUE, New York City, NY,  ","No_Match"
"2374","1025 45 STREET, New York City, NY,  ","No_Match"
"1042","165 HENRY STREET, New York City, NY,  ","Match","Exact","165 HENRY ST, NEW YORK, NY, 10002","-73.98927,40.71346","59654297","L","36","061","000600","3001"
"2373","562 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"1041","420 EAST 58 STREET, New York City, NY,  ","Match","Exact","420 E 58TH ST, NEW YORK, NY, 10022","-73.96187,40.75874","59657594","R","36","061","010601","2000"
"2372","8405 13 AVENUE, New York City, NY,  ","No_Match"
"1040","510 EAST 80 STREET, New York City, NY,  ","Match","Exact","510 E 80TH ST, NEW YORK, NY, 10075","-73.949646,40.771946","650072431","R","36","061","013600","4000"
"2371","542 DAHILL ROAD, New York City, NY,  ","No_Match"
"2370","451 BERGEN STREET, New York City, NY,  ","No_Match"
"1039","252 WEST 17 STREET, New York City, NY,  ","Match","Exact","252 W 17TH ST, NEW YORK, NY, 10011","-73.99979,40.741096","59662097","L","36","061","008100","2001"
"1038","406 8 AVENUE, New York City, NY,  ","Match","Exact","406 8TH AVE, NEW YORK, NY, 10001","-73.99522,40.74978","59653375","R","36","061","010300","1010"
"2369","7115 3 AVENUE, New York City, NY,  ","No_Match"
"1037","150 EAST 37 STREET, New York City, NY,  ","Match","Exact","150 E 37TH ST, NEW YORK, NY, 10016","-73.977844,40.74809","59654432","R","36","061","008000","4001"
"2368","158 SACKETT STREET, New York City, NY,  ","No_Match"
"1036","1178 2 AVENUE, New York City, NY,  ","No_Match"
"2367","555 CROWN STREET, New York City, NY,  ","No_Match"
"1035","72 EAST 3 STREET, New York City, NY,  ","No_Match"
"2366","529 CLINTON STREET, New York City, NY,  ","No_Match"
"1034","102 WEST 75 STREET, New York City, NY,  ","Match","Exact","102 W 75TH ST, NEW YORK, NY, 10023","-73.97751,40.779415","650080751","L","36","061","016100","5000"
"2365","1364 EAST 92 STREET, New York City, NY,  ","No_Match"
"3696","35-40 30 STREET, New York City, NY,  ","Tie"
"3697","41-35 67 STREET, New York City, NY,  ","Tie"
"3698","85-10 ELMHURST AVENUE, New York City, NY,  ","No_Match"
"3699","172-17 JAMAICA AVENUE, New York City, NY,  ","No_Match"
"1055","127 MERCER STREET, New York City, NY,  ","Match","Exact","127 MERCER ST, NEW YORK, NY, 10012","-73.99895,40.72422","59653751","L","36","061","004900","1005"
"1054","76 BEDFORD STREET, New York City, NY,  ","Match","Exact","76 BEDFORD ST, NEW YORK, NY, 10014","-74.004944,40.73157","59659929","R","36","061","006700","4000"
"2385","415 CARLTON AVENUE, New York City, NY,  ","No_Match"
"1053","224 1 AVENUE, New York City, NY,  ","No_Match"
"2384","106 BATTERY AVENUE, New York City, NY,  ","No_Match"
"1052","520 CATHEDRAL PARKWAY, New York City, NY,  ","Match","Exact","520 CATHEDRAL PKWY, NEW YORK, NY, 10025","-73.964905,40.803406","611176170","L","36","061","019500","3001"
"2383","69 SOUTH OXFORD STREET, New York City, NY,  ","Match","Non_Exact","69 SOUTH ST, NEW YORK, NY, 10005","-74.00516,40.704964","59662867","R","36","061","000700","1027"
"1051","252 WEST 30 STREET, New York City, NY,  ","Match","Exact","252 W 30TH ST, NEW YORK, NY, 10001","-73.99396,40.749096","59653374","L","36","061","009500","2000"
"2382","1489 EAST 8 STREET, New York City, NY,  ","No_Match"
"1050","150 EAST 56 STREET, New York City, NY,  ","Match","Exact","150 E 56TH ST, NEW YORK, NY, 10022","-73.96923,40.76008","59657488","R","36","061","010000","2000"
"2381","155 TERRACE PLACE, New York City, NY,  ","No_Match"
"2380","130 PROSPECT PLACE, New York City, NY,  ","No_Match"
"1049","87177 8 AVENUE, New York City, NY,  ","No_Match"
"1048","7 GRAMERCY PARK WEST, New York City, NY,  ","Match","Exact","7 GRAMERCY PARK W, NEW YORK, NY, 10003","-73.98681,40.73799","59653655","R","36","061","005000","1002"
"2379","205 HICKS STREET, New York City, NY,  ","No_Match"
"1047","2421 BROADWAY, New York City, NY,  ","No_Match"
"2378","831 43 STREET, New York City, NY,  ","No_Match"
"1046","93 GREENE STREET, New York City, NY,  ","Match","Exact","93 GREENE ST, NEW YORK, NY, 10012","-74.00012,40.7241","59661997","L","36","061","004900","1006"
"2377","233 95 STREET, New York City, NY,  ","Tie"
"1045","966 1 AVENUE, New York City, NY,  ","No_Match"
"1066","21 UNIVERSITY PLACE, New York City, NY,  ","Match","Exact","21 UNIVERSITY PL, NEW YORK, NY, 10003","-73.99474,40.73164","59653561","R","36","061","005900","4000"
"2397","630 UNION STREET, New York City, NY,  ","No_Match"
"1065","145 EAST 48 STREET, New York City, NY,  ","Match","Exact","145 E 48TH ST, NEW YORK, NY, 10017","-73.97284,40.755066","59658697","L","36","061","009200","1000"
"2396","7123 3 AVENUE, New York City, NY,  ","No_Match"
"1064","40 EAST 9 STREET, New York City, NY,  ","Match","Non_Exact","40 W 9TH ST, NEW YORK, NY, 10011","-73.997215,40.733387","650084350","L","36","061","006300","4000"
"2395","319 GRAND AVENUE, New York City, NY,  ","Match","Non_Exact","319 GRAND ST, NEW YORK, NY, 10002","-73.990845,40.71724","59654027","R","36","061","001600","4002"
"1063","60 EAST 9 STREET, New York City, NY,  ","Match","Non_Exact","60 W 9TH ST, NEW YORK, NY, 10011","-73.99778,40.733624","650084350","L","36","061","006300","4000"
"2394","286 ST JOHNS PLACE, New York City, NY,  ","No_Match"
"1062","5420 WEST BROADWAY, New York City, NY,  ","No_Match"
