"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"3048",5334582,"Chicago","12A","personal robbery","robbery","property",2018-09-03 15:30:00,-87.648802,41.949129,"street","street","170310609001004",NA,NA
"3049",5334602,"Chicago","13B","simple assault","assault offenses","persons",2018-09-03 16:10:00,-87.625185,41.750941,"rapid transit","transportation","170316912002027",NA,NA
"3050",5334719,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-03 19:08:00,-87.622619,41.800844,"street","street","170318361001004",NA,NA
"3051",5334761,"Chicago","13B","simple assault","assault offenses","persons",2018-09-03 20:30:00,-87.649643,41.733734,"street","street","170317114002026",NA,NA
"3052",5334861,"Chicago","13B","simple assault","assault offenses","persons",2018-09-03 23:00:00,-87.666664,41.778456,"residence","residence","170316712002003",NA,NA
"3053",5334981,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-04 03:50:00,-87.730803,41.803347,"residence","residence","170315703004015",NA,NA
"3054",5335099,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-04 09:30:00,-87.634088,41.74271,"other retail","retail","170317109002000",NA,NA
"3055",5335114,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-04 10:00:00,-87.54787,41.742872,"residence","residence","170314602002025",NA,NA
"3056",5335118,"Chicago","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-09-04 10:00:00,-87.590298,41.783937,"other","other","170314202001005",NA,NA
"3057",5335248,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-04 13:30:00,-87.72249,41.93548,"residence","residence","170312105012020",NA,NA
"3058",5335281,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-04 14:15:00,-87.765365,41.959594,"street","street","170311503006017",NA,NA
"3059",5335306,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-04 15:00:00,-87.672652,41.682132,"residence","residence","170317505004021",NA,NA
"3060",5335799,"Chicago","23B","purse-snatching","larceny/theft offenses","property",2018-09-05 08:20:00,-87.669272,41.876316,"street","street","170318381002037",NA,NA
"3061",5335913,"Chicago","13B","simple assault","assault offenses","persons",2018-09-05 11:55:00,-87.769794,41.928368,"residence","residence","170311906022012",NA,NA
"3062",5335942,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-05 12:12:00,-87.585751,41.759357,"restaurant","leisure","170314309002014",NA,NA
"3063",5335978,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-05 13:30:00,-87.715948,41.96292,"street","street","170311407024004",NA,NA
"3064",5336143,"Chicago","13B","simple assault","assault offenses","persons",2018-09-05 17:30:00,-87.586294,41.772816,"restaurant","leisure","170314302005012",NA,NA
"3065",5336272,"Chicago","23A","pocket-picking","larceny/theft offenses","property",2018-09-05 20:45:00,-87.629367,41.880559,"rapid transit","transportation","170318391001088",NA,NA
"3066",5336998,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-06 20:34:00,-87.650649,41.771578,"street","street","170316811004004",NA,NA
"3067",5337001,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-06 20:40:00,-87.626175,41.893303,"street","street","170310815002008",NA,NA
"3068",5337270,"Chicago","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-09-07 09:14:00,-87.718968,41.901886,"street","street","170312312001007",NA,NA
"3069",5337287,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-07 09:54:00,-87.609209,41.765098,"residence","residence","170316909004000",NA,NA
"3070",5337312,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-07 10:30:00,-87.8293,41.950938,"residence","residence","170311705003017",NA,NA
"3071",5337504,"Chicago","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-07 16:00:00,-87.694456,41.873808,"residence","residence","170318374002019",NA,NA
"3072",5337513,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-07 16:18:00,-87.580581,41.737561,"street","street","170314503003016",NA,NA
"3073",5337524,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-07 16:40:00,-87.635303,41.906685,"street","street","170310803001002",NA,NA
"3074",5337557,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-07 17:15:00,-87.829724,41.974565,"residence","residence","170311005005040",NA,NA
"3075",5337579,"Chicago","13B","simple assault","assault offenses","persons",2018-09-07 18:00:00,-87.547133,41.65818,"residence","residence","170315501006020",NA,NA
"3076",5337581,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-07 18:00:00,-87.684525,41.868999,"street","street","170312828001011",NA,NA
"3077",5337605,"Chicago","35B","drug equipment violations","drug/narcotic offenses","society",2018-09-07 18:49:00,-87.757062,41.909485,"street","street","170312507001000",NA,NA
"3078",5337686,"Chicago","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-09-07 20:29:00,-87.620993,41.721776,"street","street","170314903002023",NA,NA
"3079",5337856,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-08 00:50:00,-87.62595,41.756382,"private vehicle","vehicle","170316912002003",NA,NA
"3080",5338021,"Chicago","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-08 09:00:00,-87.65013,41.930111,"residence","residence","170310703001011",NA,NA
"3081",5338058,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-08 10:01:00,-87.645173,41.747843,"residence","residence","170317108002001",NA,NA
"3082",5338076,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-08 10:43:00,-87.601474,41.748723,"street","street","170314401011007",NA,NA
"3083",5338104,"Chicago","13B","simple assault","assault offenses","persons",2018-09-08 11:32:00,-87.563938,41.758492,"residence","residence","170314313022010",NA,NA
"3084",5338122,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-08 12:00:00,-87.663103,41.973593,"street","street","170310311001004",NA,NA
"3085",5338204,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-08 14:00:00,-87.725638,41.905848,"street","street","170312307004022",NA,NA
"3086",5338271,"Chicago","13B","simple assault","assault offenses","persons",2018-09-08 15:40:00,-87.723702,41.875292,"residence","residence","170312608002007",NA,NA
"3087",5338366,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-08 18:20:00,-87.714206,41.870864,"residence","residence","170312715001016",NA,NA
"3088",5338370,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-08 18:25:00,-87.656151,41.955004,"street","street","170318307001002",NA,NA
"3089",5338564,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-08 23:00:00,-87.726416,41.954403,"auto dealer","retail","170311604002009",NA,NA
"3090",5338574,"Chicago","13B","simple assault","assault offenses","persons",2018-09-08 23:30:00,-87.693833,41.865623,"residence","residence","170318433001013",NA,NA
"3091",5338611,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-09 00:01:00,-87.716641,41.782394,"residence","residence","170316501002003",NA,NA
"3092",5339197,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-09 22:00:00,-87.641266,41.832116,"residence","residence","170318398003000",NA,NA
"3093",5339239,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-09 23:20:00,-87.628452,41.758173,"bar/club","leisure","170316912002006",NA,NA
"3094",5339297,"Chicago","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-10 01:00:00,-87.738852,41.909716,"finance","commercial","170312305002024",NA,NA
"3095",5339336,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-10 03:56:00,-87.75391,41.879392,"residence","residence","170312522011001",NA,NA
"3096",5339627,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-10 14:37:00,-87.695186,41.843644,"street","street","170318435001023",NA,NA
"3097",5339927,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-10 23:17:00,-87.615558,41.777558,"residence","residence","170314207005009",NA,NA
"3098",5339964,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-11 00:40:00,-87.603807,41.73301,"residence","residence","170314408001017",NA,NA
"3099",5340064,"Chicago","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-11 08:00:00,-87.721903,41.925354,"residence","residence","170312207011004",NA,NA
"3100",5340142,"Chicago","26E","wire fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-11 10:30:00,-87.697963,41.811104,"residence","residence","170318428005005",NA,NA
"3101",5340434,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-11 18:30:00,-87.656994,41.751426,"street","street","170317107001004",NA,NA
"3102",5340487,"Chicago","13B","simple assault","assault offenses","persons",2018-09-11 19:45:00,-87.753823,41.958818,"residence","residence","170311502005008",NA,NA
"3103",5340562,"Chicago","13B","simple assault","assault offenses","persons",2018-09-11 21:53:00,-87.722715,41.8656,"residence","residence","170318387003004",NA,NA
"3104",5340566,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-11 22:00:00,-87.712418,41.854523,"street","street","170318414001002",NA,NA
"3105",5340637,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-12 00:05:00,-87.571063,41.748951,"residence","residence","170314605001012",NA,NA
"3106",5340752,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-12 07:50:00,-87.745379,41.799315,"residence","residence","170318352001010",NA,NA
"3107",5340777,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-12 08:50:00,-87.69667,41.884231,"rapid transit","transportation","170318371002020",NA,NA
"3108",5341036,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-12 16:00:00,-87.660364,41.726242,"residence","residence","170317302011002",NA,NA
"3109",5341040,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-12 16:10:00,-87.664753,42.009145,"residence","residence","170310105011001",NA,NA
"3110",5341048,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-12 16:25:00,-87.625932,41.668196,"residence","residence","170315305021022",NA,NA
"3111",5341065,"Chicago","13B","simple assault","assault offenses","persons",2018-09-12 17:00:00,-87.677664,41.8959,"restaurant","leisure","170312430001000",NA,NA
"3112",5341094,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-12 17:40:00,-87.62907,41.736148,"other retail","retail","170318424002071",NA,NA
"3113",5341202,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-12 20:15:00,-87.706298,41.862503,"residence","residence","170318415001025",NA,NA
"3114",5341205,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-12 20:15:00,-87.746971,41.884431,"street","street","170312518004004",NA,NA
"3115",5341241,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-12 21:14:00,-87.656223,41.741355,"street","street","170317111001004",NA,NA
"3116",5341259,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-12 21:45:00,-87.555673,41.755769,"residence","residence","170314314003007",NA,NA
"3117",5341798,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-13 17:38:00,-87.655984,41.963071,"other","other","170318307004004",NA,NA
"3118",5341951,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-13 22:20:00,-87.626319,41.755863,"street","street","170316912002020",NA,NA
"3119",5342034,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-14 01:30:00,-87.650823,41.778297,"street","street","170316810004021",NA,NA
"3120",5342072,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-14 03:28:00,-87.643188,41.769909,"street","street","170316812004007",NA,NA
"3121",5342076,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-14 03:30:00,-87.709411,41.928928,"street","street","170312206023007",NA,NA
"3122",5342125,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-14 06:00:00,-87.715818,41.858965,"school","education","170318387004010",NA,NA
"3123",5342141,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-14 07:00:00,-87.742011,41.892333,"residence","residence","170312517001027",NA,NA
"3124",5342210,"Chicago","12A","personal robbery","robbery","property",2018-09-14 09:30:00,-87.663379,41.748074,"street","street","170317106002009",NA,NA
"3125",5342252,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-14 10:30:00,-87.622399,41.792184,"residence","residence","170314005001013",NA,NA
"3126",5342365,"Chicago","13B","simple assault","assault offenses","persons",2018-09-14 13:00:00,-87.783401,41.935429,"school","education","170311904011023",NA,NA
"3127",5342463,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-14 15:15:00,-87.605637,41.802269,"residence","residence","170313904002013",NA,NA
"3128",5342491,"Chicago","13B","simple assault","assault offenses","persons",2018-09-14 15:50:00,-87.770546,41.868303,"school","education","170318314002043",NA,NA
"3129",5342591,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-14 18:08:00,-87.786298,41.946842,"street","street","170311703001006",NA,NA
"3130",5342856,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-15 00:00:00,-87.753035,41.891643,"residence","residence","170312516003007",NA,NA
"3131",5342861,"Chicago","13B","simple assault","assault offenses","persons",2018-09-15 00:01:00,-87.613758,41.773,"residence","residence","170314207005019",NA,NA
"3132",5342888,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-15 00:56:00,-87.704598,41.961761,"street","street","170311408004009",NA,NA
"3133",5343070,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-15 08:00:00,-87.581257,41.767229,"residence","residence","170314302003008",NA,NA
"3134",5343082,"Chicago","13B","simple assault","assault offenses","persons",2018-09-15 08:29:00,-87.724275,41.875284,"residence","residence","170312608002007",NA,NA
"3135",5343161,"Chicago","12A","personal robbery","robbery","property",2018-09-15 11:20:00,-87.692301,41.783737,"residence","residence","170318350003007",NA,NA
"3136",5343424,"Chicago","40A","prostitution","prostitution offenses","society",2018-09-15 18:53:00,-87.744921,41.870932,"street","street","170318314001029",NA,NA
"3137",5343429,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-15 19:00:00,-87.722173,41.846579,"street","street","170313005002003",NA,NA
"3138",5343629,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-16 00:00:00,-87.615515,41.775835,"vehicle parking","open space","170314207005010",NA,NA
"3139",5343643,"Chicago","13B","simple assault","assault offenses","persons",2018-09-16 00:20:00,-87.673897,41.778869,"gas station","retail","170316713001003",NA,NA
"3140",5343665,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-16 00:58:00,-87.715019,41.852336,"street","street","170318414002009",NA,NA
"3141",5343679,"Chicago","13B","simple assault","assault offenses","persons",2018-09-16 01:05:00,-87.792004,41.93719,"residence","residence","170311801001007",NA,NA
"3142",5343682,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-16 01:15:00,-87.635628,41.893677,"bar/club","leisure","170310818002037",NA,NA
"3143",5343850,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-16 07:50:00,-87.66763,41.771154,"residence","residence","170316715001017",NA,NA
"3144",5343884,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-16 09:00:00,-87.551054,41.712997,"residence","residence","170315101002030",NA,NA
"3145",5344026,"Chicago","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-16 14:00:00,-87.624097,41.897895,"other retail","retail","170310812012006",NA,NA
"3146",5344151,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-16 17:00:00,-87.618196,41.886511,"residence","residence","170313201003009",NA,NA
"3147",5344413,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-17 00:00:00,-87.685435,41.959536,"residence","residence","170310502001013",NA,NA
"3148",5344501,"Chicago","13B","simple assault","assault offenses","persons",2018-09-17 03:00:00,-87.647983,41.694115,"residence","residence","170317501002010",NA,NA
"3149",5344529,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-17 06:00:00,-87.576198,41.76135,"residence","residence","170314309001012",NA,NA
"3150",5344557,"Chicago","13B","simple assault","assault offenses","persons",2018-09-17 07:30:00,-87.670456,41.883243,"street","street","170312804001027",NA,NA
"3151",5344697,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-17 11:45:00,-87.76816,41.881255,"residence","residence","170312520002015",NA,NA
"3152",5344779,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-17 13:30:00,-87.588761,41.769671,"residence","residence","170314303001017",NA,NA
"3153",5344877,"Chicago","90J","trespass of real property","trespass of real property","society",2018-09-17 16:00:00,-87.576292,41.765756,"healthcare","healthcare","170314305001000",NA,NA
"3154",5344897,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-17 16:23:00,-87.669964,42.019367,"street","street","170310101002013",NA,NA
"3155",5345008,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-17 19:00:00,-87.691129,42.008637,"street","street","170310203023009",NA,NA
"3156",5345047,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-17 20:10:00,-87.682874,41.751065,"street","street","170317001002008",NA,NA
"3157",5345219,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-18 03:00:00,-87.653812,41.753254,"residence","residence","170317102005006",NA,NA
"3158",5345327,"Chicago","39B","operating/promoting/assisting gambling","gambling offenses","society",2018-09-18 08:57:00,-87.71013,41.875458,"street","street","170312713001018",NA,NA
"3159",5345382,"Chicago","13B","simple assault","assault offenses","persons",2018-09-18 11:00:00,-87.716889,41.963658,"residence","residence","170311407023006",NA,NA
"3160",5345457,"Chicago","13B","simple assault","assault offenses","persons",2018-09-18 12:52:00,-87.717613,41.74133,"residence","residence","170317004021002",NA,NA
"3161",5345619,"Chicago","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-18 17:00:00,-87.700682,41.778234,"residence","residence","170316606005010",NA,NA
"3162",5345688,"Chicago","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-18 18:35:00,-87.700813,41.867358,"street","street","170318386001012",NA,NA
"3163",5345726,"Chicago","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-09-18 19:19:00,-87.696214,41.866507,"street","street","170318431001000",NA,NA
"3164",5345742,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-18 19:39:00,-87.7128,41.763594,"residence","residence","170316504003001",NA,NA
"3165",5345904,"Chicago","12A","personal robbery","robbery","property",2018-09-19 00:01:00,-87.635058,41.690042,"street","street","170314912001011",NA,NA
"3166",5346022,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-19 07:12:00,-87.699768,42.008688,"private vehicle","vehicle","170310203022003",NA,NA
"3167",5346087,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-19 09:15:00,-87.649155,41.923623,"street","street","170310711001006",NA,NA
"3168",5346091,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-19 09:30:00,-87.643153,41.88317,"government","government","170312801002017",NA,NA
"3169",5346166,"Chicago","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-19 12:00:00,-87.76816,41.881255,"residence","residence","170312520002015",NA,NA
"3170",5346361,"Chicago","13B","simple assault","assault offenses","persons",2018-09-19 16:30:00,-87.681424,41.831684,"street","street","170318403003015",NA,NA
"3171",5346384,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-19 17:00:00,-87.648612,41.721395,"healthcare","healthcare","170317304001006",NA,NA
"3172",5346443,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-19 18:22:00,-87.651606,41.909804,"other retail","retail","170318422001079",NA,NA
"3173",5346666,"Chicago","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-20 00:33:00,-87.703333,41.785664,"restaurant","leisure","170316603022005",NA,NA
"3174",5346749,"Chicago","13B","simple assault","assault offenses","persons",2018-09-20 06:28:00,-87.731256,41.903803,"street","street","170312306002007",NA,NA
"3175",5346951,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-20 12:00:00,-87.686741,41.97619,"street","street","170310401003018",NA,NA
"3176",5347035,"Chicago","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-20 14:00:00,-87.627877,41.8835,"other","other","170313201001016",NA,NA
"3177",5347057,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-20 14:40:00,-87.687403,41.996575,"street","street","170310209011009",NA,NA
"3178",5347168,"Chicago","13B","simple assault","assault offenses","persons",2018-09-20 16:55:00,-87.663417,41.749359,"residence","residence","170317105001000",NA,NA
"3179",5347270,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-20 19:00:00,-87.654658,41.920377,"residence","residence","170310710002008",NA,NA
"3180",5347276,"Chicago","11D","fondling","sex offenses","persons",2018-09-20 19:05:00,-87.644748,41.933358,"other retail","retail","170310634001007",NA,NA
"3181",5347311,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-20 20:00:00,-87.562184,41.714612,"private vehicle","vehicle","170315102002005",NA,NA
"3182",5347834,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-21 13:15:00,-87.655604,41.997212,"school","education","170310301041001",NA,NA
"3183",5348023,"Chicago","13B","simple assault","assault offenses","persons",2018-09-21 18:00:00,-87.647221,41.837569,"vehicle parking","open space","170316009001001",NA,NA
"3184",5348104,"Chicago","13B","simple assault","assault offenses","persons",2018-09-21 19:30:00,-87.664923,41.760748,"residence","residence","170316720001011",NA,NA
"3185",5348215,"Chicago","240","motor vehicle theft","motor vehicle theft","property",2018-09-21 22:30:00,-87.769799,41.91949,"street","street","170311913021033",NA,NA
"3186",5348297,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-22 01:00:00,-87.742076,41.81266,"street","street","170315601001030",NA,NA
"3187",5348435,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-22 07:12:00,-87.68696,42.007225,"street","street","170310204002021",NA,NA
"3188",5348515,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-22 10:30:00,-87.622734,41.765558,"convenience store","retail","170316904003007",NA,NA
"3189",5348627,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-22 13:00:00,-87.647105,41.9291,"street","street","170310702003003",NA,NA
"3190",5348779,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-22 17:00:00,-87.571241,41.758071,"street","street","170314312002014",NA,NA
"3191",5348851,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-22 18:37:00,-87.69573,41.908938,"street","street","170312410002003",NA,NA
"3192",5348909,"Chicago","13B","simple assault","assault offenses","persons",2018-09-22 20:08:00,-87.634683,41.910293,"restaurant","leisure","170310803004005",NA,NA
"3193",5348935,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-22 21:00:00,-87.639324,41.903776,"supermarket","retail","170318383001002",NA,NA
"3194",5348963,"Chicago","520","weapon law violations","weapon law violations","society",2018-09-22 21:32:00,-87.727017,41.882027,"street","street","170312602001022",NA,NA
"3195",5349120,"Chicago","13B","simple assault","assault offenses","persons",2018-09-23 02:10:00,-87.704559,41.990413,"street","street","170310207024013",NA,NA
"3196",5349174,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-23 04:30:00,-87.628914,41.890052,"bar/club","leisure","170310816001007",NA,NA
"3197",5349199,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-23 05:30:00,-87.697596,41.700045,"residence","residence","170317401002013",NA,NA
"3198",5349231,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-23 08:00:00,-87.657885,41.769857,"residence","residence","170318349002028",NA,NA
"3199",5349292,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-23 10:40:00,-87.742729,41.909664,"other retail","retail","170318313001004",NA,NA
"3200",5349308,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-23 11:15:00,-87.676708,41.883771,"vehicle parking","open space","170318378002014",NA,NA
"3201",5349576,"Chicago","13B","simple assault","assault offenses","persons",2018-09-23 18:30:00,-87.665853,41.74987,"street","street","170317105001002",NA,NA
"3202",5349585,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-23 18:53:00,-87.624194,41.892753,"other retail","retail","170310814032006",NA,NA
"3203",5349859,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-24 02:11:00,-87.610103,41.652394,"street","street","170315401023009",NA,NA
"3204",5349975,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-24 09:00:00,-87.666969,41.779413,"vehicle parking","open space","170316712002000",NA,NA
"3205",5350208,"Chicago","13B","simple assault","assault offenses","persons",2018-09-24 15:00:00,-87.693944,41.885462,"other","other","170318371002013",NA,NA
"3206",5350275,"Chicago","12A","personal robbery","robbery","property",2018-09-24 16:30:00,-87.571596,41.772953,"residence","residence","170318439005002",NA,NA
"3207",5350344,"Chicago","12A","personal robbery","robbery","property",2018-09-24 18:10:00,-87.676586,41.74205,"street","street","170317112004038",NA,NA
"3208",5350465,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-24 21:00:00,-87.798994,41.92623,"street","street","170318316002008",NA,NA
"3209",5350564,"Chicago","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-25 00:00:00,-87.674849,42.022063,"rapid transit","transportation","170310101002009",NA,NA
"3210",5350571,"Chicago","11U","sexual assault by penetration (including rape)","sex offenses","persons",2018-09-25 00:05:00,-87.621528,41.895003,"residence","residence","170310814011001",NA,NA
"3211",5350802,"Chicago","13B","simple assault","assault offenses","persons",2018-09-25 11:05:00,-87.694404,41.902608,"street","street","170312426002000",NA,NA
"3212",5350876,"Chicago","13B","simple assault","assault offenses","persons",2018-09-25 12:40:00,-87.623427,41.900018,"street","street","170310812021010",NA,NA
"3213",5350967,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-25 15:00:00,-87.758427,41.879335,"residence","residence","170312521024004",NA,NA
"3214",5351079,"Chicago","12A","personal robbery","robbery","property",2018-09-25 17:29:00,-87.722495,41.898,"street","street","170312312003003",NA,NA
"3215",5351090,"Chicago","13B","simple assault","assault offenses","persons",2018-09-25 17:30:00,-87.652388,41.964863,"healthcare","healthcare","170310315023000",NA,NA
"3216",5351197,"Chicago","23C","shoplifting","larceny/theft offenses","property",2018-09-25 20:30:00,-87.624097,41.897895,"other retail","retail","170310812012006",NA,NA
"3217",5351224,"Chicago","13A","aggravated assault","assault offenses","persons",2018-09-25 21:27:00,-87.756949,41.887286,"residence","residence","170312519002001",NA,NA
"3218",5351442,"Chicago","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-09-26 09:00:00,-87.720635,41.834625,"residence","residence","170318305003015",NA,NA
"3219",5351637,"Chicago","23D","theft from building","larceny/theft offenses","property",2018-09-26 14:00:00,-87.634123,41.893645,"restaurant","leisure","170310817002009",NA,NA
"3220",5351702,"Chicago","90Z","all other offenses","all other offenses","other",2018-09-26 15:16:00,-87.693611,41.91661,"street","street","170318324001014",NA,NA
"3221",5351733,"Chicago","13B","simple assault","assault offenses","persons",2018-09-26 16:00:00,-87.686403,41.906677,"street","street","170312412002006",NA,NA
"3222",5351838,"Chicago","23H","other theft","larceny/theft offenses","property",2018-09-26 18:41:00,-87.780735,41.969184,"residence","residence","170311103005013",NA,NA
