"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"1",251758,"Austin","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-01-01 00:00:00,-97.691086,30.299215,"government","government","484530003061003",NA,NA
"2",251937,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-01-01 07:20:00,-97.88496,30.256578,"residence","residence","484530019082015",NA,NA
"3",252180,"Austin","12U","other robbery","robbery","property",2009-01-01 14:14:00,-97.672713,30.3085,"street","street","484530021123007",NA,NA
"4",252189,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-01-01 14:35:00,-97.765588,30.436156,"vehicle parking","open space","484910204102013",NA,NA
"5",252420,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-02 08:30:00,-97.692286,30.200241,"residence","residence","484530024312009",NA,NA
"6",253004,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-03 20:10:00,-97.692259,30.370782,"gas station","retail","484530018233007",NA,NA
"7",253157,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-04 02:40:00,-97.792778,30.184472,"convenience store","retail","484530024242019",NA,NA
"8",253328,"Austin","90F","family offenses, nonviolent","family offenses, nonviolent","society",2009-01-04 18:06:00,-97.780364,30.187035,"residence","residence","484530024222004",NA,NA
"9",253583,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-05 19:00:00,-97.760708,30.298313,"vehicle parking","open space","484530016035022",NA,NA
"10",253648,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-05 23:58:00,-97.728499,30.235959,"street","street","484530023151001",NA,NA
"11",253749,"Austin","250","counterfeiting/forgery","counterfeiting/forgery","property",2009-01-06 12:00:00,-97.746936,30.326106,"residence","residence","484530001011005",NA,NA
"12",253783,"Austin","13A","aggravated assault","assault offenses","persons",2009-01-06 14:30:00,-97.721254,30.266896,"street","street","484530008042038",NA,NA
"13",253823,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2009-01-06 17:10:00,-97.815534,30.201461,"residence","residence","484530017281015",NA,NA
"14",253968,"Austin","90J","trespass of real property","trespass of real property","society",2009-01-07 03:38:00,-97.753925,30.268781,"construction","commercial","484530012002060",NA,NA
"15",253975,"Austin","90Z","all other offenses","all other offenses","other",2009-01-07 06:45:00,-97.69488,30.333761,"residence","residence","484530018123021",NA,NA
"16",253993,"Austin","90J","trespass of real property","trespass of real property","society",2009-01-07 08:10:00,-97.699694,30.347095,"residence","residence","484530018063001",NA,NA
"17",254509,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-08 20:30:00,-97.807007,30.257886,"other retail","retail","484530019103019",NA,NA
"18",254643,"Austin","240","motor vehicle theft","motor vehicle theft","property",2009-01-09 06:55:00,-97.705171,30.397613,"vehicle parking","open space","484530018494002",NA,NA
"19",254660,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-09 08:41:00,-97.762765,30.25532,"vehicle parking","open space","484530013032006",NA,NA
"20",254826,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-01-09 18:11:00,-97.786159,30.444209,"vehicle parking","open space","484910204062014",NA,NA
"21",254899,"Austin","90Z","all other offenses","all other offenses","other",2009-01-09 22:00:00,-97.691142,30.372767,"vehicle parking","open space","484530018231000",NA,NA
"22",254946,"Austin","90F","family offenses, nonviolent","family offenses, nonviolent","society",2009-01-09 23:41:00,-97.720046,30.36993,"residence","residence","484530018181002",NA,NA
"23",255032,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-10 02:45:00,-97.733364,30.247499,"street","street","484530023042005",NA,NA
"24",255318,"Austin","90E","drunkenness (except driving under the influence)","drunkenness (except driving under the influence)","society",2009-01-11 00:23:00,-97.745441,30.358546,"street","street","484530017522010",NA,NA
"25",255594,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-01-12 04:00:00,-97.690629,30.375171,"vehicle parking","open space","484530018223010",NA,NA
"26",255657,"Austin","90G","liquor law violations (except driving under the influence and drunkenness)","liquor law violations (except driving under the influence and drunkenness)","society",2009-01-12 11:35:00,-97.753252,30.24237,"school","education","484530013053021",NA,NA
"27",255750,"Austin","13A","aggravated assault","assault offenses","persons",2009-01-12 17:36:00,-97.747893,30.438752,"other","other","484530017862001",NA,NA
"28",255920,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-13 09:30:00,-97.747897,30.397329,"vehicle parking","open space","484530017222007",NA,NA
"29",255986,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-13 14:05:00,-97.728014,30.370977,"office","commercial","484530018171002",NA,NA
"30",256021,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-01-13 16:30:00,-97.712816,30.319096,"street","street","484530015031019",NA,NA
"31",256071,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2009-01-13 18:36:00,-97.791292,30.20233,"other","other","484530024102008",NA,NA
"32",256388,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-14 19:00:00,-97.734603,30.359059,"office","commercial","484530018172017",NA,NA
"33",256395,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-14 19:25:00,-97.704908,30.326948,"office","commercial","484530018121005",NA,NA
"34",256757,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-15 22:00:00,-97.828061,30.217144,"residence","residence","484530017502037",NA,NA
"35",256784,"Austin","13A","aggravated assault","assault offenses","persons",2009-01-15 23:15:00,-97.727617,30.289768,"residence","residence","484530004012015",NA,NA
"36",256818,"Austin","240","motor vehicle theft","motor vehicle theft","property",2009-01-16 01:10:00,-97.760258,30.226837,"office","commercial","484530023084000",NA,NA
"37",256850,"Austin","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-01-16 04:58:00,-97.76597,30.430627,"finance","commercial","484530017562008",NA,NA
"38",256979,"Austin","90B","curfew/loitering/vagrancy violations","curfew/loitering/vagrancy violations","society",2009-01-16 14:55:00,-97.79851,30.149288,"green space","open space","484530024071013",NA,NA
"39",256995,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-16 16:00:00,-97.88287,30.228458,"vehicle parking","open space","484530017373000",NA,NA
"40",257057,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-16 20:00:00,-97.704003,30.291172,"street","street","484530003061044",NA,NA
"41",257075,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-16 21:00:00,-97.705941,30.319508,"vehicle parking","open space","484530021052013",NA,NA
"42",257232,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-17 03:19:00,-97.734688,30.269988,"street","street","484530011001053",NA,NA
"43",257278,"Austin","90Z","all other offenses","all other offenses","other",2009-01-17 10:28:00,-97.764575,30.221954,"street","street","484530020032000",NA,NA
"44",257301,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-17 12:00:00,-97.709168,30.306353,"office","commercial","484530003061009",NA,NA
"45",257356,"Austin","90J","trespass of real property","trespass of real property","society",2009-01-17 16:22:00,-97.737435,30.268355,"other","other","484530011001098",NA,NA
"46",257372,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-17 17:00:00,-97.730402,30.435299,"residence","residence","484530017851027",NA,NA
"47",257668,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-18 14:00:00,-97.701975,30.389982,"residence","residence","484530018443004",NA,NA
"48",257693,"Austin","90Z","all other offenses","all other offenses","other",2009-01-18 16:00:00,-97.715649,30.4215,"street","street","484530018292007",NA,NA
"49",257801,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-01-18 22:08:00,-97.733451,30.265917,"street","street","484530009024009",NA,NA
"50",257813,"Austin","35B","drug equipment violations","drug/narcotic offenses","society",2009-01-18 22:34:00,-97.719914,30.273785,"street","street","484530008032021",NA,NA
"51",257822,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-18 23:00:00,-97.679712,30.389537,"residence","residence","484530018242013",NA,NA
"52",257828,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-01-18 23:06:00,-97.689095,30.325735,"residence","residence","484530018111015",NA,NA
"53",257945,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-19 11:00:00,-97.666784,30.4453,"vehicle parking","open space","484530018571058",NA,NA
"54",258025,"Austin","13C","intimidation","assault offenses","persons",2009-01-19 16:00:00,-97.754205,30.274783,"residence","residence","484530012002011",NA,NA
"55",258066,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-19 18:10:00,-97.768921,30.188751,"supermarket","retail","484530024273003",NA,NA
"56",258169,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-20 00:21:00,-97.742114,30.280991,"street","street","484530007001010",NA,NA
"57",258308,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-20 15:15:00,-97.715688,30.36256,"supermarket","retail","484530018051003",NA,NA
"58",258447,"Austin","90B","curfew/loitering/vagrancy violations","curfew/loitering/vagrancy violations","society",2009-01-20 23:10:00,-97.751382,30.281175,"street","street","484530016053000",NA,NA
"59",258470,"Austin","23C","shoplifting","larceny/theft offenses","property",2009-01-21 00:13:00,-97.695373,30.416167,"convenience store","retail","484530018482011",NA,NA
"60",258548,"Austin","90Z","all other offenses","all other offenses","other",2009-01-21 10:09:00,-97.7709,30.190661,"street","street","484530024222000",NA,NA
"61",258616,"Austin","90Z","all other offenses","all other offenses","other",2009-01-21 14:10:00,-97.764178,30.222477,"street","street","484530020032000",NA,NA
"62",258679,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-21 17:30:00,-97.733788,30.275027,"healthcare","healthcare","484530007001077",NA,NA
"63",258715,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-21 19:36:00,-97.722624,30.235814,"office","commercial","484530023043000",NA,NA
"64",258850,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-22 04:07:00,-97.748362,30.398538,"street","street","484530017222007",NA,NA
"65",258939,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2009-01-22 12:30:00,-97.717183,30.370251,"residence","residence","484530018202006",NA,NA
"66",259259,"Austin","90Z","all other offenses","all other offenses","other",2009-01-23 11:17:00,-97.736774,30.261229,"street","street","484530011002001",NA,NA
"67",259263,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-23 11:30:00,-97.72945,30.374681,"office","commercial","484530018173000",NA,NA
"68",259572,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-24 01:00:00,-97.707596,30.227845,"street","street","484530023181012",NA,NA
"69",259817,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-24 20:00:00,-97.774232,30.261727,"residence","residence","484530019011000",NA,NA
"70",259891,"Austin","35B","drug equipment violations","drug/narcotic offenses","society",2009-01-24 23:29:00,-97.69675,30.271633,"office","commercial","484530021111002",NA,NA
"71",259892,"Austin","100","kidnapping/abduction","kidnapping/abduction","persons",2009-01-24 23:30:00,-97.663784,30.449088,"vehicle parking","open space","484530018571058",NA,NA
"72",260104,"Austin","13C","intimidation","assault offenses","persons",2009-01-25 15:50:00,-97.691621,30.330633,"residence","residence","484530018122002",NA,NA
"73",260187,"Austin","90F","family offenses, nonviolent","family offenses, nonviolent","society",2009-01-25 20:27:00,-97.760622,30.229584,"street","street","484530013082005",NA,NA
"74",260196,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-01-25 20:56:00,-97.739565,30.234819,"office","commercial","484530014031003",NA,NA
"75",260319,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-26 04:01:00,-97.798725,30.217128,"vehicle parking","open space","484530017122016",NA,NA
"76",260387,"Austin","250","counterfeiting/forgery","counterfeiting/forgery","property",2009-01-26 12:00:00,-97.84787,30.203113,"residence","residence","484530017771018",NA,NA
"77",260571,"Austin","13A","aggravated assault","assault offenses","persons",2009-01-26 23:14:00,-97.714583,30.301304,"street","street","484530003071015",NA,NA
"78",260586,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-01-27 00:29:00,-97.697493,30.363491,"street","street","484530018192003",NA,NA
"79",260806,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-27 20:00:00,-97.828061,30.217144,"vehicle parking","open space","484530017502037",NA,NA
"80",260884,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-28 02:43:00,-97.743185,30.409259,"vehicle parking","open space","484530017541002",NA,NA
"81",261157,"Austin","90D","driving under the influence","driving under the influence","society",2009-01-28 23:30:00,-97.712491,30.229862,"street","street","484530023181016",NA,NA
"82",261169,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-29 00:01:00,-97.778555,30.251862,"residence","residence","484530013043000",NA,NA
"83",261211,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-29 03:47:00,-97.746728,30.400226,"convenience store","retail","484530017222007",NA,NA
"84",261223,"Austin","23A","pocket-picking","larceny/theft offenses","property",2009-01-29 05:31:00,-97.698731,30.345782,"green space","open space","484530018063001",NA,NA
"85",261362,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-29 17:00:00,-97.840658,30.432287,"office","commercial","484530017141041",NA,NA
"86",261391,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-01-29 18:30:00,-97.746374,30.373073,"residence","residence","484530017071010",NA,NA
"87",261426,"Austin","40A","prostitution","prostitution offenses","society",2009-01-29 20:17:00,-97.70176,30.344717,"street","street","484530018043013",NA,NA
"88",261574,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-30 08:00:00,-97.780764,30.189865,"residence","residence","484530024221024",NA,NA
"89",261747,"Austin","90J","trespass of real property","trespass of real property","society",2009-01-30 18:47:00,-97.71009,30.320594,"restaurant","leisure","484530021053006",NA,NA
"90",261835,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-01-30 23:30:00,-97.721071,30.314657,"vehicle parking","open space","484530003051007",NA,NA
"91",261900,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-31 01:30:00,-97.735081,30.222162,"residence","residence","484530023073001",NA,NA
"92",261915,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-01-31 02:00:00,-97.702445,30.275317,"residence","residence","484530008022000",NA,NA
"93",261926,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-01-31 02:25:00,-97.822736,30.175076,"vehicle parking","open space","484530017471000",NA,NA
"94",262073,"Austin","13B","simple assault","assault offenses","persons",2009-01-31 15:50:00,-97.687014,30.269356,"residence","residence","484530021102007",NA,NA
"95",262100,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-01-31 17:37:00,-97.807007,30.257886,"office","commercial","484530019103019",NA,NA
"96",262325,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-01 02:46:00,-97.745105,30.269206,"street","street","484530011001072",NA,NA
"97",262467,"Austin","90Z","all other offenses","all other offenses","other",2009-02-01 13:37:00,-97.764494,30.198687,"street","street","484530024024008",NA,NA
"98",262555,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-01 19:30:00,-97.72098,30.207725,"street","street","484530024311002",NA,NA
"99",262581,"Austin","90Z","all other offenses","all other offenses","other",2009-02-01 20:41:00,-97.7385,30.26633,"street","street","484530011001105",NA,NA
"100",262585,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-01 21:00:00,-97.746108,30.246442,"residence","residence","484530014012014",NA,NA
"101",262643,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-01 23:16:00,-97.744414,30.263411,"street","street","484530011001138",NA,NA
"102",262701,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-02 03:00:00,-97.824498,30.200969,"residence","residence","484530017291007",NA,NA
"103",262818,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-02 14:00:00,-97.664952,30.316788,"street","street","484530021131003",NA,NA
"104",262890,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-02 18:35:00,-97.710838,30.323181,"hotel","hotel","484530015034019",NA,NA
"105",262913,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-02 20:00:00,-97.763099,30.410487,"residence","residence","484530025001005",NA,NA
"106",263033,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-03 07:20:00,-97.757112,30.264525,"vehicle parking","open space","484530013031003",NA,NA
"107",263054,"Austin","13B","simple assault","assault offenses","persons",2009-02-03 09:52:00,-97.793989,30.357402,"street","street","484530017611015",NA,NA
"108",263237,"Austin","240","motor vehicle theft","motor vehicle theft","property",2009-02-03 21:00:00,-97.714234,30.254376,"street","street","484530009023029",NA,NA
"109",263371,"Austin","90J","trespass of real property","trespass of real property","society",2009-02-04 08:29:00,-97.737619,30.267976,"government","government","484530011001098",NA,NA
"110",263430,"Austin","90Z","all other offenses","all other offenses","other",2009-02-04 12:00:00,-97.728611,30.232053,"residence","residence","484530023163000",NA,NA
"111",263560,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-04 20:30:00,-97.817234,30.168898,"religious","other","484530024211011",NA,NA
"112",263679,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-05 04:00:00,-97.755937,30.38152,"residence","residence","484530017061001",NA,NA
"113",263832,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-02-05 16:44:00,-97.746062,30.361529,"street","street","484530017072017",NA,NA
"114",263878,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-05 19:30:00,-97.734001,30.398366,"hotel","hotel","484530017542013",NA,NA
"115",264179,"Austin","12U","other robbery","robbery","property",2009-02-06 17:29:00,-97.697994,30.403888,"vehicle parking","open space","484530018451007",NA,NA
"116",264183,"Austin","23C","shoplifting","larceny/theft offenses","property",2009-02-06 17:30:00,-97.771734,30.43327,"office","commercial","484910204054012",NA,NA
"117",264255,"Austin","90E","drunkenness (except driving under the influence)","drunkenness (except driving under the influence)","society",2009-02-06 20:53:00,-97.764003,30.431562,"street","street","484530017562000",NA,NA
"118",264404,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-07 01:57:00,-97.744467,30.29372,"street","street","484530006031009",NA,NA
"119",264493,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-07 11:09:00,-97.769176,30.265531,"government","government","484530019111005",NA,NA
"120",264585,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-02-07 17:10:00,-97.715896,30.325118,"street","street","484530015034019",NA,NA
"121",264613,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-07 18:53:00,-97.702506,30.287236,"residence","residence","484530003061038",NA,NA
"122",264665,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-07 21:28:00,-97.745677,30.266538,"street","street","484530011001112",NA,NA
"123",264698,"Austin","90G","liquor law violations (except driving under the influence and drunkenness)","liquor law violations (except driving under the influence and drunkenness)","society",2009-02-07 22:41:00,-97.741938,30.286598,"government","government","484530006042000",NA,NA
"124",264732,"Austin","12U","other robbery","robbery","property",2009-02-07 23:32:00,-97.687071,30.358048,"vehicle parking","open space","484530018333005",NA,NA
"125",264771,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-08 01:00:00,-97.645444,30.29855,"residence","residence","484530022082000",NA,NA
"126",264861,"Austin","13B","simple assault","assault offenses","persons",2009-02-08 07:15:00,-97.73535,30.307651,"healthcare","healthcare","484530002031007",NA,NA
"127",265087,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-08 22:41:00,-97.697906,30.382711,"street","street","484530018212004",NA,NA
"128",265222,"Austin","90Z","all other offenses","all other offenses","other",2009-02-09 11:30:00,-97.744821,30.220956,"residence","residence","484530023072002",NA,NA
"129",265248,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-09 13:00:00,-97.735998,30.305607,"vehicle parking","open space","484530003022000",NA,NA
"130",265509,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-02-10 11:29:00,-97.770896,30.187699,"office","commercial","484530024273003",NA,NA
"131",265572,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-10 16:00:00,-97.840658,30.432287,"vehicle parking","open space","484530017141041",NA,NA
"132",265668,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-10 21:59:00,-97.715915,30.355975,"street","street","484530018182012",NA,NA
"133",265964,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-11 20:00:00,-97.850541,30.409266,"vehicle parking","open space","484530017141042",NA,NA
"134",265996,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-02-11 21:50:00,-97.688075,30.410007,"vehicle parking","open space","484530018262003",NA,NA
"135",266420,"Austin","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-02-13 00:01:00,-97.74233,30.262321,"hotel","hotel","484530011002008",NA,NA
"136",266463,"Austin","90Z","all other offenses","all other offenses","other",2009-02-13 02:15:00,-97.807344,30.199963,"street","street","484530017282007",NA,NA
"137",266774,"Austin","35B","drug equipment violations","drug/narcotic offenses","society",2009-02-13 22:05:00,-97.737619,30.267976,"street","street","484530011001098",NA,NA
"138",266810,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-13 23:00:00,-97.770307,30.20264,"vehicle parking","open space","484530024024000",NA,NA
"139",266871,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-14 01:01:00,-97.693007,30.366529,"residence","residence","484530018233005",NA,NA
"140",266941,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-02-14 04:39:00,-97.706963,30.273353,"street","street","484530008022002",NA,NA
"141",267116,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-14 19:45:00,-97.724235,30.236779,"restaurant","leisure","484530023043000",NA,NA
"142",267276,"Austin","90E","drunkenness (except driving under the influence)","drunkenness (except driving under the influence)","society",2009-02-15 03:02:00,-97.801735,30.46042,"residence","residence","484910204032002",NA,NA
"143",267321,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-15 08:00:00,-97.715502,30.26051,"vehicle parking","open space","484530009022005",NA,NA
"144",267349,"Austin","90G","liquor law violations (except driving under the influence and drunkenness)","liquor law violations (except driving under the influence and drunkenness)","society",2009-02-15 11:28:00,-97.741938,30.286598,"street","street","484530006042000",NA,NA
"145",267415,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-15 15:59:00,-97.748888,30.222359,"office","commercial","484530023084002",NA,NA
"146",267633,"Austin","90F","family offenses, nonviolent","family offenses, nonviolent","society",2009-02-16 09:02:00,-97.684107,30.355572,"residence","residence","484530018132001",NA,NA
"147",267739,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-02-16 16:49:00,-97.722429,30.351732,"vehicle parking","open space","484530015041000",NA,NA
"148",267814,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-16 20:20:00,-97.691169,30.339153,"other retail","retail","484530018132022",NA,NA
"149",267907,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-17 02:18:00,-97.740527,30.266577,"street","street","484530011001106",NA,NA
"150",268059,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-17 16:34:00,-97.731896,30.270817,"healthcare","healthcare","484530008042008",NA,NA
"151",268110,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-17 18:45:00,-97.780364,30.187035,"residence","residence","484530024222004",NA,NA
"152",268188,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-17 23:00:00,-97.725332,30.428647,"residence","residence","484530018282003",NA,NA
"153",268224,"Austin","23C","shoplifting","larceny/theft offenses","property",2009-02-18 01:15:00,-97.822936,30.174208,"healthcare","healthcare","484530017471000",NA,NA
"154",268258,"Austin","90C","disorderly conduct","disorderly conduct","society",2009-02-18 06:00:00,-97.697136,30.362026,"street","street","484530018061001",NA,NA
"155",268447,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-18 18:15:00,-97.749075,30.287097,"vehicle parking","open space","484530006041005",NA,NA
"156",268592,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-19 04:15:00,-97.775745,30.26168,"residence","residence","484530019011000",NA,NA
"157",268617,"Austin","13A","aggravated assault","assault offenses","persons",2009-02-19 08:52:00,-97.722878,30.353325,"residence","residence","484530018183015",NA,NA
"158",268658,"Austin","90J","trespass of real property","trespass of real property","society",2009-02-19 12:29:00,-97.737619,30.267976,"other","other","484530011001098",NA,NA
"159",268748,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-19 20:00:00,-97.746519,30.285368,"street","street","484530006043005",NA,NA
"160",269248,"Austin","90B","curfew/loitering/vagrancy violations","curfew/loitering/vagrancy violations","society",2009-02-21 00:45:00,-97.738722,30.265735,"government","government","484530011001129",NA,NA
"161",269369,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-21 12:00:00,-97.743378,30.162901,"other","other","484530024262004",NA,NA
"162",269437,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-02-21 18:00:00,-97.743036,30.160078,"residence","residence","484530024261017",NA,NA
"163",269526,"Austin","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-02-21 23:00:00,-97.736253,30.267866,"bar/club","leisure","484530011001099",NA,NA
"164",269550,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-02-22 00:01:00,-97.796008,30.216744,"vehicle parking","open space","484530017123004",NA,NA
"165",269705,"Austin","23H","all other larceny","larceny/theft offenses","property",2009-02-22 13:30:00,-97.717656,30.296221,"supermarket","retail","484530003071021",NA,NA
"166",269763,"Austin","90D","driving under the influence","driving under the influence","society",2009-02-22 17:10:00,-97.765554,30.435418,"street","street","484910204102015",NA,NA
"167",269856,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-02-22 23:07:00,-97.778843,30.44501,"street","street","484910204062012",NA,NA
"168",270077,"Austin","90Z","all other offenses","all other offenses","other",2009-02-23 17:45:00,-97.784959,30.471097,"residence","residence","484910204081003",NA,NA
"169",270122,"Austin","90Z","all other offenses","all other offenses","other",2009-02-23 20:10:00,-97.670017,30.28673,"street","street","484530021081013",NA,NA
